plan_id,brand_name,display_name,type,tariff_type,supply_c_per_day,single_rate_c_per_kwh,feed_in_c_per_kwh,controlled_load_c_per_kwh,pay_on_time_only,plan_doc_url
LCL1061394MRE1@EME,Energy Locals Retail,Home Energy Classic,MARKET,TIME_OF_USE,,,0.0,,False,https://www.energymadeeasy.gov.au/plan?id=LCL1061394MRE1@EME
LCL1061369MBE1@EME,Energy Locals Retail,Business Member,MARKET,TIME_OF_USE,,,15.0,,False,https://www.energymadeeasy.gov.au/plan?id=LCL1061369MBE1@EME
LCL1061381MBE1@EME,Energy Locals Retail,Business Member,MARKET,TIME_OF_USE,,,15.0,,False,https://www.energymadeeasy.gov.au/plan?id=LCL1061381MBE1@EME
LCL1061401MRE1@EME,Energy Locals Retail,Home Energy Classic,MARKET,TIME_OF_USE,,,0.0,,False,https://www.energymadeeasy.gov.au/plan?id=LCL1061401MRE1@EME
LCL1061370MRE1@EME,Energy Locals Retail,Home Energy Classic,MARKET,TIME_OF_USE,,,0.0,,False,https://www.energymadeeasy.gov.au/plan?id=LCL1061370MRE1@EME
LCL1061383MRE1@EME,Energy Locals Retail,Home Energy Classic,MARKET,TIME_OF_USE,,,0.0,,False,https://www.energymadeeasy.gov.au/plan?id=LCL1061383MRE1@EME
LCL1059851MRE1@EME,Energy Locals Retail,Home Energy Classic,MARKET,SINGLE_RATE,,32.7273,0.0,,False,https://www.energymadeeasy.gov.au/plan?id=LCL1059851MRE1@EME
LCL1059850MRE1@EME,Energy Locals Retail,Home Energy Classic,MARKET,SINGLE_RATE,,32.7273,0.0,,False,https://www.energymadeeasy.gov.au/plan?id=LCL1059850MRE1@EME
LCL1059838MBE1@EME,Energy Locals Retail,Business Member,MARKET,SINGLE_RATE,,36.8182,4.5,,False,https://www.energymadeeasy.gov.au/plan?id=LCL1059838MBE1@EME
LCL1059840MBE1@EME,Energy Locals Retail,Business Member,MARKET,TIME_OF_USE,,,15.0,,False,https://www.energymadeeasy.gov.au/plan?id=LCL1059840MBE1@EME
LCL1059837MBE1@EME,Energy Locals Retail,Business Member,MARKET,TIME_OF_USE,,,15.0,,False,https://www.energymadeeasy.gov.au/plan?id=LCL1059837MBE1@EME
LCL1059839MBE1@EME,Energy Locals Retail,Business Member,MARKET,SINGLE_RATE,,36.8182,4.5,,False,https://www.energymadeeasy.gov.au/plan?id=LCL1059839MBE1@EME
LCL1051064MRE2@EME,Energy Locals Retail,Daytime Essential,MARKET,TIME_OF_USE,,,0.0,,False,https://www.energymadeeasy.gov.au/plan?id=LCL1051064MRE2@EME
LCL1051066MRE2@EME,Energy Locals Retail,Online Member to SA Daytime Essential,MARKET,TIME_OF_USE,,,0.0,,False,https://www.energymadeeasy.gov.au/plan?id=LCL1051066MRE2@EME
LCL1051065MRE1@EME,Energy Locals Retail,Online Member to SA Daytime Essential,MARKET,TIME_OF_USE,,,0.0,,False,https://www.energymadeeasy.gov.au/plan?id=LCL1051065MRE1@EME
LCL1051063MRE1@EME,Energy Locals Retail,Daytime Essential,MARKET,TIME_OF_USE,,,0.0,,False,https://www.energymadeeasy.gov.au/plan?id=LCL1051063MRE1@EME
RAA1042436MRE1@EME,RAA Energy,RAA Member Standard to Smart,MARKET,TIME_OF_USE,,,0.0,,False,https://www.energymadeeasy.gov.au/plan?id=RAA1042436MRE1@EME
RAA1042437MRE1@EME,RAA Energy,RAA Member Solar Smart,MARKET,TIME_OF_USE,,,4.5,,False,https://www.energymadeeasy.gov.au/plan?id=RAA1042437MRE1@EME
RAA1042431MRE1@EME,RAA Energy,RAA Member Smart,MARKET,TIME_OF_USE,,,0.0,,False,https://www.energymadeeasy.gov.au/plan?id=RAA1042431MRE1@EME
RAA1042434MRE1@EME,RAA Energy,RAA Member Solar Standard to Smart,MARKET,TIME_OF_USE,,,4.5,,False,https://www.energymadeeasy.gov.au/plan?id=RAA1042434MRE1@EME
LCL1042410MRE1@EME,Energy Locals Retail,Online Member,MARKET,TIME_OF_USE,,,15.0,,False,https://www.energymadeeasy.gov.au/plan?id=LCL1042410MRE1@EME
LCL1042409MRE1@EME,Energy Locals Retail,Local Member,MARKET,TIME_OF_USE,,,15.0,,False,https://www.energymadeeasy.gov.au/plan?id=LCL1042409MRE1@EME
LCL1042417SRE1@EME,Energy Locals Retail,Standing Offer,STANDING,TIME_OF_USE,,,0.0,,False,https://www.energymadeeasy.gov.au/plan?id=LCL1042417SRE1@EME
LCL1042408MRE1@EME,Energy Locals Retail,Local Member,MARKET,TIME_OF_USE,,,15.0,,False,https://www.energymadeeasy.gov.au/plan?id=LCL1042408MRE1@EME
LCL1042415MRE1@EME,Energy Locals Retail,Online Member,MARKET,TIME_OF_USE,,,15.0,,False,https://www.energymadeeasy.gov.au/plan?id=LCL1042415MRE1@EME
LCL1042412SRE1@EME,Energy Locals Retail,Standing Offer,STANDING,TIME_OF_USE,,,0.0,,False,https://www.energymadeeasy.gov.au/plan?id=LCL1042412SRE1@EME
RAA1021055MRE2@EME,RAA Energy,RAA Member Solar Standard to Smart,MARKET,TIME_OF_USE,,,4.5,,False,https://www.energymadeeasy.gov.au/plan?id=RAA1021055MRE2@EME
RAA1021049MRE2@EME,RAA Energy,RAA Member Solar Standard,MARKET,SINGLE_RATE,,32.2684,4.5,,False,https://www.energymadeeasy.gov.au/plan?id=RAA1021049MRE2@EME
RAA1021043MRE2@EME,RAA Energy,RAA Member Standard to Smart,MARKET,TIME_OF_USE,,,0.0,,False,https://www.energymadeeasy.gov.au/plan?id=RAA1021043MRE2@EME
RAA1021037MRE2@EME,RAA Energy,RAA Member Standard,MARKET,SINGLE_RATE,,30.2013,0.0,,False,https://www.energymadeeasy.gov.au/plan?id=RAA1021037MRE2@EME
RAA1021050MRE2@EME,RAA Energy,RAA Member Solar Standard,MARKET,SINGLE_RATE,,32.2684,4.5,,False,https://www.energymadeeasy.gov.au/plan?id=RAA1021050MRE2@EME
RAA1021051MRE2@EME,RAA Energy,RAA Member Solar Smart,MARKET,TIME_OF_USE,,,4.5,,False,https://www.energymadeeasy.gov.au/plan?id=RAA1021051MRE2@EME
RAA1021039MRE2@EME,RAA Energy,RAA Member Smart,MARKET,TIME_OF_USE,,,0.0,,False,https://www.energymadeeasy.gov.au/plan?id=RAA1021039MRE2@EME
RAA1021038MRE2@EME,RAA Energy,RAA Member Standard,MARKET,SINGLE_RATE,,30.2013,0.0,,False,https://www.energymadeeasy.gov.au/plan?id=RAA1021038MRE2@EME
LCL1011239SBE1@EME,Energy Locals Retail,Standing Offer,STANDING,TIME_OF_USE,,,0.0,,False,https://www.energymadeeasy.gov.au/plan?id=LCL1011239SBE1@EME
LCL987119SBE1@EME,Energy Locals Retail,Standing Offer,STANDING,TIME_OF_USE,,,0.0,,False,https://www.energymadeeasy.gov.au/plan?id=LCL987119SBE1@EME
LCL987124SBE1@EME,Energy Locals Retail,Standing Offer,STANDING,SINGLE_RATE,,36.8182,0.0,,False,https://www.energymadeeasy.gov.au/plan?id=LCL987124SBE1@EME
LCL987123SRE1@EME,Energy Locals Retail,Standing Offer,STANDING,SINGLE_RATE,,33.1818,0.0,,False,https://www.energymadeeasy.gov.au/plan?id=LCL987123SRE1@EME
LCL987128SBE1@EME,Energy Locals Retail,Standing Offer,STANDING,SINGLE_RATE,,36.8182,0.0,,False,https://www.energymadeeasy.gov.au/plan?id=LCL987128SBE1@EME
LCL987118SRE1@EME,Energy Locals Retail,Standing Offer,STANDING,TIME_OF_USE,,,0.0,,False,https://www.energymadeeasy.gov.au/plan?id=LCL987118SRE1@EME
LCL987125SBE1@EME,Energy Locals Retail,Standing Offer,STANDING,TIME_OF_USE,,,0.0,,False,https://www.energymadeeasy.gov.au/plan?id=LCL987125SBE1@EME
LCL987127SRE1@EME,Energy Locals Retail,Standing Offer,STANDING,SINGLE_RATE,,33.1818,0.0,,False,https://www.energymadeeasy.gov.au/plan?id=LCL987127SRE1@EME
LCL987121SBE1@EME,Energy Locals Retail,Standing Offer,STANDING,TIME_OF_USE,,,0.0,,False,https://www.energymadeeasy.gov.au/plan?id=LCL987121SBE1@EME
LCL987117SRE1@EME,Energy Locals Retail,Standing Offer,STANDING,TIME_OF_USE,,,0.0,,False,https://www.energymadeeasy.gov.au/plan?id=LCL987117SRE1@EME
LCL987116SBE1@EME,Energy Locals Retail,Standing Offer,STANDING,TIME_OF_USE,,,0.0,,False,https://www.energymadeeasy.gov.au/plan?id=LCL987116SBE1@EME
LCL986576MBE1@EME,Energy Locals Retail,Business Classic,MARKET,TIME_OF_USE,,,15.0,,False,https://www.energymadeeasy.gov.au/plan?id=LCL986576MBE1@EME
LCL986580MRE1@EME,Energy Locals Retail,Online Member,MARKET,TIME_OF_USE,,,15.0,,False,https://www.energymadeeasy.gov.au/plan?id=LCL986580MRE1@EME
LCL986600MBE1@EME,Energy Locals Retail,Business Classic,MARKET,TIME_OF_USE,,,15.0,,False,https://www.energymadeeasy.gov.au/plan?id=LCL986600MBE1@EME
LCL986591MRE1@EME,Energy Locals Retail,Online Member,MARKET,TIME_OF_USE,,,15.0,,False,https://www.energymadeeasy.gov.au/plan?id=LCL986591MRE1@EME
LCL986598MBE1@EME,Energy Locals Retail,Business Classic,MARKET,TIME_OF_USE,,,15.0,,False,https://www.energymadeeasy.gov.au/plan?id=LCL986598MBE1@EME
LCL986589MRE1@EME,Energy Locals Retail,Local Member,MARKET,TIME_OF_USE,,,15.0,,False,https://www.energymadeeasy.gov.au/plan?id=LCL986589MRE1@EME
LCL986579MRE1@EME,Energy Locals Retail,Local Member,MARKET,TIME_OF_USE,,,15.0,,False,https://www.energymadeeasy.gov.au/plan?id=LCL986579MRE1@EME
LCL986574MBE1@EME,Energy Locals Retail,Business Classic,MARKET,TIME_OF_USE,,,15.0,,False,https://www.energymadeeasy.gov.au/plan?id=LCL986574MBE1@EME
LCL986572MBE1@EME,Energy Locals Retail,Business Classic,MARKET,TIME_OF_USE,,,15.0,,False,https://www.energymadeeasy.gov.au/plan?id=LCL986572MBE1@EME
LCL986549MRE1@EME,Energy Locals Retail,Online Member,MARKET,SINGLE_RATE,,33.1818,4.5,,False,https://www.energymadeeasy.gov.au/plan?id=LCL986549MRE1@EME
LCL986547MRE1@EME,Energy Locals Retail,Local Member,MARKET,SINGLE_RATE,,33.1818,4.5,,False,https://www.energymadeeasy.gov.au/plan?id=LCL986547MRE1@EME
LCL986534MBE1@EME,Energy Locals Retail,Business Classic,MARKET,SINGLE_RATE,,38.6364,4.5,,False,https://www.energymadeeasy.gov.au/plan?id=LCL986534MBE1@EME
LCL986539MRE1@EME,Energy Locals Retail,Local Member,MARKET,SINGLE_RATE,,33.1818,4.5,,False,https://www.energymadeeasy.gov.au/plan?id=LCL986539MRE1@EME
LCL986540MRE1@EME,Energy Locals Retail,Online Member,MARKET,SINGLE_RATE,,33.1818,4.5,,False,https://www.energymadeeasy.gov.au/plan?id=LCL986540MRE1@EME
LCL986536MBE1@EME,Energy Locals Retail,Business Classic,MARKET,SINGLE_RATE,,38.1818,4.5,,False,https://www.energymadeeasy.gov.au/plan?id=LCL986536MBE1@EME
ORI1063856MRE1@EME,Origin Energy,Origin Go Variable,MARKET,TIME_OF_USE,,,44.0,,False,https://www.energymadeeasy.gov.au/plan?id=ORI1063856MRE1@EME
ORI1063842MRE1@EME,Origin Energy,Origin Affinity Variable - Comparable,MARKET,TIME_OF_USE,,,44.0,,False,https://www.energymadeeasy.gov.au/plan?id=ORI1063842MRE1@EME
ORI1063888MRE1@EME,Origin Energy,Origin Go Variable,MARKET,TIME_OF_USE,,,44.0,,False,https://www.energymadeeasy.gov.au/plan?id=ORI1063888MRE1@EME
ORI1063868MRE1@EME,Origin Energy,Origin Go Variable,MARKET,SINGLE_RATE,,40.73,44.0,,False,https://www.energymadeeasy.gov.au/plan?id=ORI1063868MRE1@EME
ORI1063870MRE1@EME,Origin Energy,Origin Go Variable,MARKET,SINGLE_RATE,,40.73,44.0,,False,https://www.energymadeeasy.gov.au/plan?id=ORI1063870MRE1@EME
ORI1063881MRE1@EME,Origin Energy,Origin Affinity Variable - Comparable,MARKET,SINGLE_RATE,,40.73,44.0,,False,https://www.energymadeeasy.gov.au/plan?id=ORI1063881MRE1@EME
ORI1063880MRE1@EME,Origin Energy,Origin Affinity Variable - Comparable,MARKET,TIME_OF_USE,,,44.0,,False,https://www.energymadeeasy.gov.au/plan?id=ORI1063880MRE1@EME
ORI1063894MRE1@EME,Origin Energy,Origin Affinity Variable - Comparable,MARKET,SINGLE_RATE,,40.73,44.0,,False,https://www.energymadeeasy.gov.au/plan?id=ORI1063894MRE1@EME
ORI724781MRE12@EME,Origin Energy,Origin Affinity Variable - My Connect,MARKET,SINGLE_RATE,,40.73,44.0,,False,https://www.energymadeeasy.gov.au/plan?id=ORI724781MRE12@EME
ORI733590MRE14@EME,Origin Energy,Origin Affinity Variable - Compare Club,MARKET,SINGLE_RATE,,40.73,44.0,,False,https://www.energymadeeasy.gov.au/plan?id=ORI733590MRE14@EME
ORI724759MRE12@EME,Origin Energy,Origin Affinity Variable - My Connect,MARKET,TIME_OF_USE,,,44.0,,False,https://www.energymadeeasy.gov.au/plan?id=ORI724759MRE12@EME
ORI733574MRE14@EME,Origin Energy,Origin Affinity Variable - Compare Club,MARKET,TIME_OF_USE,,,44.0,,False,https://www.energymadeeasy.gov.au/plan?id=ORI733574MRE14@EME
ORI733587MRE14@EME,Origin Energy,Origin Affinity Variable - Compare Club,MARKET,TIME_OF_USE,,,44.0,,False,https://www.energymadeeasy.gov.au/plan?id=ORI733587MRE14@EME
ORI724758MRE12@EME,Origin Energy,Origin Affinity Variable - My Connect,MARKET,TIME_OF_USE,,,44.0,,False,https://www.energymadeeasy.gov.au/plan?id=ORI724758MRE12@EME
ORI733569MRE14@EME,Origin Energy,Origin Affinity Variable - Compare Club,MARKET,SINGLE_RATE,,40.73,44.0,,False,https://www.energymadeeasy.gov.au/plan?id=ORI733569MRE14@EME
ORI724734MRE12@EME,Origin Energy,Origin Affinity Variable - My Connect,MARKET,SINGLE_RATE,,40.73,44.0,,False,https://www.energymadeeasy.gov.au/plan?id=ORI724734MRE12@EME
ORI665061MRE16@EME,Origin Energy,Origin Everyday Rewards Variable,MARKET,TIME_OF_USE,,,44.0,,False,https://www.energymadeeasy.gov.au/plan?id=ORI665061MRE16@EME
ORI665067MRE16@EME,Origin Energy,Origin Everyday Rewards Variable,MARKET,SINGLE_RATE,,42.44,44.0,,False,https://www.energymadeeasy.gov.au/plan?id=ORI665067MRE16@EME
ORI665059MRE16@EME,Origin Energy,Origin Everyday Rewards Variable,MARKET,SINGLE_RATE,,42.44,44.0,,False,https://www.energymadeeasy.gov.au/plan?id=ORI665059MRE16@EME
ORI665045MRE16@EME,Origin Energy,Origin Everyday Rewards Variable,MARKET,TIME_OF_USE,,,44.0,,False,https://www.energymadeeasy.gov.au/plan?id=ORI665045MRE16@EME
ORI997828MRE4@EME,Origin Energy,Origin Affinity Variable - Residential Connections,MARKET,TIME_OF_USE,,,44.0,,False,https://www.energymadeeasy.gov.au/plan?id=ORI997828MRE4@EME
ORI997831MRE4@EME,Origin Energy,Origin Affinity Variable - Residential Connections,MARKET,TIME_OF_USE,,,44.0,,False,https://www.energymadeeasy.gov.au/plan?id=ORI997831MRE4@EME
ORI997830MRE4@EME,Origin Energy,Origin Affinity Variable - Residential Connections,MARKET,SINGLE_RATE,,40.73,44.0,,False,https://www.energymadeeasy.gov.au/plan?id=ORI997830MRE4@EME
ORI997829MRE4@EME,Origin Energy,Origin Affinity Variable - Residential Connections,MARKET,SINGLE_RATE,,40.73,44.0,,False,https://www.energymadeeasy.gov.au/plan?id=ORI997829MRE4@EME
ORI539506MRE22@EME,Origin Energy,Origin Affinity Variable - iSelect,MARKET,SINGLE_RATE,,40.73,44.0,,False,https://www.energymadeeasy.gov.au/plan?id=ORI539506MRE22@EME
ORI539473MRE22@EME,Origin Energy,Origin Affinity Variable - iSelect,MARKET,TIME_OF_USE,,,44.0,,False,https://www.energymadeeasy.gov.au/plan?id=ORI539473MRE22@EME
ORI539482MRE22@EME,Origin Energy,Origin Affinity Variable - iSelect,MARKET,SINGLE_RATE,,40.73,44.0,,False,https://www.energymadeeasy.gov.au/plan?id=ORI539482MRE22@EME
ORI539481MRE22@EME,Origin Energy,Origin Affinity Variable - iSelect,MARKET,TIME_OF_USE,,,44.0,,False,https://www.energymadeeasy.gov.au/plan?id=ORI539481MRE22@EME
ORI539412MRE23@EME,Origin Energy,Origin Affinity Variable - Go Switch,MARKET,TIME_OF_USE,,,44.0,,False,https://www.energymadeeasy.gov.au/plan?id=ORI539412MRE23@EME
ORI539428MRE23@EME,Origin Energy,Origin Affinity Variable - Go Switch,MARKET,SINGLE_RATE,,40.73,44.0,,False,https://www.energymadeeasy.gov.au/plan?id=ORI539428MRE23@EME
ORI539383MRE23@EME,Origin Energy,Origin Affinity Variable - Go Switch,MARKET,SINGLE_RATE,,40.73,44.0,,False,https://www.energymadeeasy.gov.au/plan?id=ORI539383MRE23@EME
ORI539374MRE23@EME,Origin Energy,Origin Affinity Variable - Go Switch,MARKET,TIME_OF_USE,,,44.0,,False,https://www.energymadeeasy.gov.au/plan?id=ORI539374MRE23@EME
ORI539290MRE23@EME,Origin Energy,Origin Affinity Variable - Electricity Wizard,MARKET,TIME_OF_USE,,,44.0,,False,https://www.energymadeeasy.gov.au/plan?id=ORI539290MRE23@EME
ORI539137MRE22@EME,Origin Energy,Origin Affinity Variable - Compare the Market,MARKET,SINGLE_RATE,,40.73,44.0,,False,https://www.energymadeeasy.gov.au/plan?id=ORI539137MRE22@EME
ORI539303MRE23@EME,Origin Energy,Origin Affinity Variable - Electricity Wizard,MARKET,TIME_OF_USE,,,44.0,,False,https://www.energymadeeasy.gov.au/plan?id=ORI539303MRE23@EME
ORI539294MRE23@EME,Origin Energy,Origin Affinity Variable - Electricity Wizard,MARKET,SINGLE_RATE,,40.73,44.0,,False,https://www.energymadeeasy.gov.au/plan?id=ORI539294MRE23@EME
ORI539308MRE23@EME,Origin Energy,Origin Affinity Variable - Electricity Wizard,MARKET,SINGLE_RATE,,40.73,44.0,,False,https://www.energymadeeasy.gov.au/plan?id=ORI539308MRE23@EME
ORI539168MRE22@EME,Origin Energy,Origin Affinity Variable - Compare the Market,MARKET,TIME_OF_USE,,,44.0,,False,https://www.energymadeeasy.gov.au/plan?id=ORI539168MRE22@EME
ORI539146MRE22@EME,Origin Energy,Origin Affinity Variable - Compare the Market,MARKET,SINGLE_RATE,,40.73,44.0,,False,https://www.energymadeeasy.gov.au/plan?id=ORI539146MRE22@EME
ORI539136MRE22@EME,Origin Energy,Origin Affinity Variable - Compare the Market,MARKET,TIME_OF_USE,,,44.0,,False,https://www.energymadeeasy.gov.au/plan?id=ORI539136MRE22@EME
ORI848787MRE9@EME,Origin Energy,Origin Affinity Variable ePlus - One Big Switch,MARKET,SINGLE_RATE,,40.3,44.0,,False,https://www.energymadeeasy.gov.au/plan?id=ORI848787MRE9@EME
ORI909006MRE7@EME,Origin Energy,Origin Affinity Variable - One Click Switch,MARKET,TIME_OF_USE,,,44.0,,False,https://www.energymadeeasy.gov.au/plan?id=ORI909006MRE7@EME
ORI909003MRE7@EME,Origin Energy,Origin Affinity Variable - One Click Switch,MARKET,TIME_OF_USE,,,44.0,,False,https://www.energymadeeasy.gov.au/plan?id=ORI909003MRE7@EME
ORI909015MRE7@EME,Origin Energy,Origin Affinity Variable - One Click Switch,MARKET,SINGLE_RATE,,40.73,44.0,,False,https://www.energymadeeasy.gov.au/plan?id=ORI909015MRE7@EME
ORI909023MRE7@EME,Origin Energy,Origin Affinity Variable - One Click Switch,MARKET,SINGLE_RATE,,40.73,44.0,,False,https://www.energymadeeasy.gov.au/plan?id=ORI909023MRE7@EME
ORI848793MRE9@EME,Origin Energy,Origin Affinity Variable ePlus - One Big Switch,MARKET,SINGLE_RATE,,40.3,44.0,,False,https://www.energymadeeasy.gov.au/plan?id=ORI848793MRE9@EME
ORI848790MRE9@EME,Origin Energy,Origin Affinity Variable ePlus - One Big Switch,MARKET,TIME_OF_USE,,,44.0,,False,https://www.energymadeeasy.gov.au/plan?id=ORI848790MRE9@EME
ORI848791MRE9@EME,Origin Energy,Origin Affinity Variable ePlus - One Big Switch,MARKET,TIME_OF_USE,,,44.0,,False,https://www.energymadeeasy.gov.au/plan?id=ORI848791MRE9@EME
ORI1054221MRE2@EME,Origin Energy,Origin Go Variable - New and Moving Customers only,MARKET,TIME_OF_USE,,,44.0,,False,https://www.energymadeeasy.gov.au/plan?id=ORI1054221MRE2@EME
ORI1054200MRE2@EME,Origin Energy,Origin Go Variable - New and Moving Customers only,MARKET,TIME_OF_USE,,,44.0,,False,https://www.energymadeeasy.gov.au/plan?id=ORI1054200MRE2@EME
ORI1054209MRE2@EME,Origin Energy,Origin Go Variable - New and Moving Customers only,MARKET,SINGLE_RATE,,40.73,44.0,,False,https://www.energymadeeasy.gov.au/plan?id=ORI1054209MRE2@EME
ORI1054224MRE2@EME,Origin Energy,Origin Go Variable - New and Moving Customers only,MARKET,SINGLE_RATE,,40.73,44.0,,False,https://www.energymadeeasy.gov.au/plan?id=ORI1054224MRE2@EME
ORI1057334MBE2@EME,Origin Energy,Origin Business Go Variable (New and Moving Customers),MARKET,TIME_OF_USE,,,44.0,,False,https://www.energymadeeasy.gov.au/plan?id=ORI1057334MBE2@EME
ORI1057329MBE2@EME,Origin Energy,Origin Business Go Variable (New and Moving Customers),MARKET,TIME_OF_USE,,,44.0,,False,https://www.energymadeeasy.gov.au/plan?id=ORI1057329MBE2@EME
ORI1057330MBE2@EME,Origin Energy,Origin Business Go Variable (New and Moving Customers),MARKET,TIME_OF_USE,,,44.0,,False,https://www.energymadeeasy.gov.au/plan?id=ORI1057330MBE2@EME
ORI1057331MBE2@EME,Origin Energy,Origin Business Go Variable (New and Moving Customers),MARKET,SINGLE_RATE,,40.66,44.0,,False,https://www.energymadeeasy.gov.au/plan?id=ORI1057331MBE2@EME
ORI1057332MBE2@EME,Origin Energy,Origin Business Go Variable (New and Moving Customers),MARKET,TIME_OF_USE,,,44.0,,False,https://www.energymadeeasy.gov.au/plan?id=ORI1057332MBE2@EME
ORI1057333MBE2@EME,Origin Energy,Origin Business Go Variable (New and Moving Customers),MARKET,SINGLE_RATE,,40.66,44.0,,False,https://www.energymadeeasy.gov.au/plan?id=ORI1057333MBE2@EME
ORI953079MBE6@EME,Origin Energy,Origin Business Go Variable - Zembl,MARKET,TIME_OF_USE,,,44.0,,False,https://www.energymadeeasy.gov.au/plan?id=ORI953079MBE6@EME
ORI953011MBE6@EME,Origin Energy,Origin Business Go Variable - Compare & Connect,MARKET,TIME_OF_USE,,,44.0,,False,https://www.energymadeeasy.gov.au/plan?id=ORI953011MBE6@EME
ORI953009MBE6@EME,Origin Energy,Origin Business Go Variable - Compare & Connect,MARKET,TIME_OF_USE,,,44.0,,False,https://www.energymadeeasy.gov.au/plan?id=ORI953009MBE6@EME
ORI953051MBE6@EME,Origin Energy,Origin Business Go Variable - Mindlabz,MARKET,TIME_OF_USE,,,44.0,,False,https://www.energymadeeasy.gov.au/plan?id=ORI953051MBE6@EME
ORI953008MBE6@EME,Origin Energy,Origin Business Go Variable - Compare & Connect,MARKET,SINGLE_RATE,,40.66,44.0,,False,https://www.energymadeeasy.gov.au/plan?id=ORI953008MBE6@EME
ORI953052MBE6@EME,Origin Energy,Origin Business Go Variable - Mindlabz,MARKET,SINGLE_RATE,,40.66,44.0,,False,https://www.energymadeeasy.gov.au/plan?id=ORI953052MBE6@EME
ORI953026MBE6@EME,Origin Energy,Origin Business Go Variable - Electricity Wizard,MARKET,SINGLE_RATE,,40.66,44.0,,False,https://www.energymadeeasy.gov.au/plan?id=ORI953026MBE6@EME
ORI953077MBE6@EME,Origin Energy,Origin Business Go Variable - Zembl,MARKET,SINGLE_RATE,,40.66,44.0,,False,https://www.energymadeeasy.gov.au/plan?id=ORI953077MBE6@EME
ORI953029MBE6@EME,Origin Energy,Origin Business Go Variable - Electricity Wizard,MARKET,TIME_OF_USE,,,44.0,,False,https://www.energymadeeasy.gov.au/plan?id=ORI953029MBE6@EME
ORI953028MBE6@EME,Origin Energy,Origin Business Go Variable - Electricity Wizard,MARKET,TIME_OF_USE,,,44.0,,False,https://www.energymadeeasy.gov.au/plan?id=ORI953028MBE6@EME
ORI953080MBE6@EME,Origin Energy,Origin Business Go Variable - Zembl,MARKET,TIME_OF_USE,,,44.0,,False,https://www.energymadeeasy.gov.au/plan?id=ORI953080MBE6@EME
ORI953049MBE6@EME,Origin Energy,Origin Business Go Variable - Mindlabz,MARKET,TIME_OF_USE,,,44.0,,False,https://www.energymadeeasy.gov.au/plan?id=ORI953049MBE6@EME
ORI953050MBE6@EME,Origin Energy,Origin Business Go Variable - Mindlabz,MARKET,TIME_OF_USE,,,44.0,,False,https://www.energymadeeasy.gov.au/plan?id=ORI953050MBE6@EME
ORI953012MBE6@EME,Origin Energy,Origin Business Go Variable - Compare & Connect,MARKET,SINGLE_RATE,,40.66,44.0,,False,https://www.energymadeeasy.gov.au/plan?id=ORI953012MBE6@EME
ORI953031MBE6@EME,Origin Energy,Origin Business Go Variable - Electricity Wizard,MARKET,TIME_OF_USE,,,44.0,,False,https://www.energymadeeasy.gov.au/plan?id=ORI953031MBE6@EME
ORI953082MBE6@EME,Origin Energy,Origin Business Go Variable - Zembl,MARKET,TIME_OF_USE,,,44.0,,False,https://www.energymadeeasy.gov.au/plan?id=ORI953082MBE6@EME
ORI953030MBE6@EME,Origin Energy,Origin Business Go Variable - Electricity Wizard,MARKET,SINGLE_RATE,,40.66,44.0,,False,https://www.energymadeeasy.gov.au/plan?id=ORI953030MBE6@EME
ORI953078MBE6@EME,Origin Energy,Origin Business Go Variable - Zembl,MARKET,TIME_OF_USE,,,44.0,,False,https://www.energymadeeasy.gov.au/plan?id=ORI953078MBE6@EME
ORI1020148MBE4@EME,Origin Energy,Origin Business Go Variable - Comparable,MARKET,TIME_OF_USE,,,44.0,,False,https://www.energymadeeasy.gov.au/plan?id=ORI1020148MBE4@EME
ORI1020156MBE4@EME,Origin Energy,Origin Business Go Variable - Comparable,MARKET,SINGLE_RATE,,40.66,44.0,,False,https://www.energymadeeasy.gov.au/plan?id=ORI1020156MBE4@EME
ORI1020147MBE4@EME,Origin Energy,Origin Business Go Variable - Comparable,MARKET,TIME_OF_USE,,,44.0,,False,https://www.energymadeeasy.gov.au/plan?id=ORI1020147MBE4@EME
ORI1020154MBE4@EME,Origin Energy,Origin Business Go Variable - Comparable,MARKET,SINGLE_RATE,,40.66,44.0,,False,https://www.energymadeeasy.gov.au/plan?id=ORI1020154MBE4@EME
ORI953053MBE6@EME,Origin Energy,Origin Business Go Variable - Mindlabz,MARKET,TIME_OF_USE,,,44.0,,False,https://www.energymadeeasy.gov.au/plan?id=ORI953053MBE6@EME
